UTCDateTime,mac_address,firmware_ver,hardware,current_temp_f,current_humidity,current_dewpoint_f,pressure,adc,mem,rssi,uptime,pm1_0_cf_1,pm2_5_cf_1,pm10_0_cf_1,pm1_0_atm,pm2_5_atm,pm10_0_atm,pm2.5_aqi_cf_1,pm2.5_aqi_atm,p_0_3_um,p_0_5_um,p_1_0_um,p_2_5_um,p_5_0_um,p_10_0_um,pm1_0_cf_1_b,pm2_5_cf_1_b,pm10_0_cf_1_b,pm1_0_atm_b,pm2_5_atm_b,pm10_0_atm_b,pm2.5_aqi_cf_1_b,pm2.5_aqi_atm_b,p_0_3_um_b,p_0_5_um_b,p_1_0_um_b,p_2_5_um_b,p_5_0_um_b,p_10_0_um_b,gas
2023/10/19T11:49:02z,8:3a:8d:cb:5:c4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,56,54,39,677.42,0.01,26264,0,1180,5.25,6.22,6.51,5.25,6.22,6.51,26,26,1057.42,290.64,26.24,0.93,0.22,0.00,4.39,5.16,5.16,4.39,5.16,5.16,22,22,869.57,246.39,15.64,1.29,0.00,0.00,77.14
2023/10/19T11:50:44z,8:3a:8d:cb:5:c4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,56,55,40,677.45,nan,26352,0,101,4.37,5.57,5.57,4.37,5.57,5.57,23,23,989.35,264.39,23.98,1.85,0.00,0.00,3.81,4.79,5.28,3.81,4.79,5.28,20,20,864.84,238.65,14.70,2.30,0.58,0.00,nan
2023/10/19T11:52:44z,8:3a:8d:cb:5:c4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,56,55,40,677.51,0.01,26264,0,221,5.37,6.95,7.18,5.37,6.95,7.18,29,29,1133.30,314.23,27.65,1.53,0.33,0.00,4.93,6.07,6.07,4.93,6.07,6.07,25,25,1026.42,288.88,18.63,1.12,0.00,0.00,75.11
2023/10/19T11:54:44z,8:3a:8d:cb:5:c4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,56,54,39,677.52,0.01,26264,0,341,8.04,10.84,11.04,8.04,10.84,11.04,45,45,1493.26,418.00,46.23,2.18,0.26,0.07,7.92,9.85,9.95,7.92,9.85,9.95,41,41,1422.10,392.75,37.19,2.05,0.00,0.00,84.15
2023/10/19T11:56:44z,8:3a:8d:cb:5:c4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,56,54,39,677.55,0.01,26264,0,461,7.84,10.95,11.58,7.84,10.95,11.58,46,46,1519.31,422.73,45.38,1.33,0.55,0.55,8.68,10.54,11.47,8.68,10.54,11.47,44,44,1473.46,417.97,37.66,3.49,0.95,0.29,86.43
2023/10/19T11:58:44z,8:3a:8d:cb:5:c4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,57,54,40,677.59,0.01,26264,0,581,6.76,8.37,8.92,6.76,8.37,8.92,35,35,1394.14,377.29,30.00,1.81,0.68,0.00,6.47,8.67,8.95,6.47,8.67,8.95,36,36,1261.05,353.40,30.14,3.18,0.46,0.09,81.64
2023/10/19T12:00:44z,8:3a:8d:cb:5:c4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,57,54,40,677.62,0.01,26264,0,701,12.16,15.52,16.00,12.16,15.52,16.00,58,58,2058.62,580.17,61.43,5.53,0.52,0.00,11.93,14.75,15.20,11.93,14.75,15.20,57,57,1945.71,568.82,51.36,2.95,0.57,0.00,79.74
2023/10/19T12:02:44z,8:3a:8d:cb:5:c4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,57,54,40,677.66,0.00,26264,0,821,11.20,14.85,15.32,11.20,14.85,15.32,57,57,1947.86,554.81,59.63,2.98,0.58,0.00,11.41,14.59,14.93,11.41,14.59,14.93,57,57,1950.00,561.80,56.76,2.63,0.37,0.00,80.88
2023/10/19T12:04:44z,8:3a:8d:cb:5:c4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,57,53,40,677.67,0.00,26264,0,941,2.30,3.05,3.14,2.30,3.05,3.14,13,13,577.89,158.56,16.65,0.60,0.19,0.00,2.31,2.88,2.88,2.31,2.88,2.88,12,12,546.31,151.69,11.05,0.68,0.00,0.00,74.16
2023/10/19T12:06:44z,8:3a:8d:cb:5:c4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,57,52,39,677.69,0.00,26264,0,1061,1.50,2.36,2.66,1.50,2.36,2.66,10,10,511.55,135.97,13.22,0.72,0.40,0.21,1.54,2.08,2.08,1.54,2.08,2.08,9,9,459.36,125.29,8.73,0.78,0.00,0.00,73.69
2023/10/19T12:08:44z,8:3a:8d:cb:5:c4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,57,53,40,677.71,0.01,26264,0,1181,4.10,5.17,5.32,4.10,5.17,5.32,22,22,879.56,245.59,21.29,1.58,0.29,0.00,3.73,4.89,5.02,3.73,4.89,5.02,20,20,832.39,227.29,20.30,1.14,0.20,0.00,78.28
2023/10/19T12:10:25z,8:3a:8d:cb:5:c4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,56,55,40,677.73,nan,26352,0,100,4.49,5.62,6.09,4.49,5.62,6.09,23,23,998.80,271.56,25.73,0.98,0.71,0.33,3.84,4.56,4.56,3.84,4.56,4.56,19,19,826.33,230.74,18.65,0.60,0.00,0.00,nan
2023/10/19T12:12:25z,8:3a:8d:cb:5:c4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,57,55,41,677.79,0.00,26264,0,220,4.95,6.81,6.93,4.95,6.81,6.93,28,28,1011.46,288.10,29.83,1.68,0.08,0.08,4.23,5.77,6.07,4.23,5.77,6.07,24,24,901.37,257.26,25.11,2.05,0.21,0.21,80.21
2023/10/19T12:14:25z,8:3a:8d:cb:5:c4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,57,55,41,677.80,0.00,26264,0,340,3.61,4.61,4.70,3.61,4.61,4.70,19,19,802.00,221.51,21.60,1.72,0.21,0.21,3.54,4.15,4.36,3.54,4.15,4.36,17,17,785.08,210.31,20.08,0.64,0.24,0.00,81.20
2023/10/19T12:16:25z,8:3a:8d:cb:5:c4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,58,53,41,677.81,0.01,26264,0,460,1.11,1.55,1.55,1.11,1.55,1.55,6,6,396.16,104.23,7.23,0.68,0.00,0.00,1.14,1.56,1.73,1.14,1.56,1.73,6,6,376.37,105.73,7.32,0.83,0.29,0.00,75.56
2023/10/19T12:18:25z,8:3a:8d:cb:5:c4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,58,54,41,677.83,0.01,26264,0,580,1.35,1.80,1.80,1.35,1.80,1.80,7,7,434.70,113.98,8.98,0.08,0.00,0.00,0.74,0.96,1.02,0.74,0.96,1.02,4,4,303.47,83.51,6.07,0.25,0.14,0.00,76.44
2023/10/19T12:20:25z,8:3a:8d:cb:5:c4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,58,54,41,677.84,0.01,26264,0,700,0.97,1.23,1.23,0.97,1.23,1.23,5,5,387.00,96.40,6.65,0.20,0.00,0.00,0.70,1.07,1.20,0.70,1.07,1.20,4,4,299.36,84.75,4.32,0.32,0.23,0.00,78.17
2023/10/19T12:22:25z,8:3a:8d:cb:5:c4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,58,53,41,677.88,0.01,26264,0,820,1.05,1.47,1.64,1.05,1.47,1.64,6,6,382.91,104.02,6.24,0.86,0.21,0.00,0.83,1.27,1.43,0.83,1.27,1.43,5,5,294.80,82.68,7.85,1.03,0.22,0.00,77.20
2023/10/19T12:24:25z,8:3a:8d:cb:5:c4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,59,53,42,677.86,0.00,26264,0,940,2.09,2.68,2.68,2.09,2.68,2.68,11,11,550.93,148.07,13.09,0.68,0.11,0.11,2.22,2.64,2.64,2.22,2.64,2.64,11,11,535.73,153.80,7.05,0.37,0.00,0.00,79.53
2023/10/19T12:26:25z,8:3a:8d:cb:5:c4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,60,52,42,677.91,0.00,26264,0,1060,6.34,7.57,9.24,6.34,7.57,9.24,32,32,1221.52,345.41,34.03,2.95,1.50,1.12,5.95,7.64,7.71,5.95,7.64,7.71,32,32,1201.66,338.66,30.36,2.22,0.17,0.00,84.90
2023/10/19T12:28:25z,8:3a:8d:cb:5:c4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,60,50,41,677.89,0.00,26264,0,1180,8.00,11.47,12.58,8.00,11.47,12.58,48,48,1618.58,449.53,60.47,4.64,1.32,0.20,8.53,11.02,11.05,8.53,11.02,11.05,46,46,1604.42,458.49,37.39,2.37,0.23,0.00,83.18
2023/10/19T12:30:06z,8:3a:8d:cb:5:c4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,60,50,41,677.90,nan,26352,0,101,3.98,5.30,5.83,3.98,5.30,5.83,22,22,902.74,249.30,26.72,3.22,0.61,0.37,3.93,4.90,4.90,3.93,4.90,4.90,20,20,822.71,234.00,19.17,0.14,0.00,0.00,nan
2023/10/19T12:32:06z,8:3a:8d:cb:5:c4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,60,48,40,677.93,0.00,26264,0,221,5.05,7.07,7.75,5.05,7.07,7.75,29,29,1057.42,298.61,37.56,2.68,1.08,0.10,4.60,6.39,6.53,4.60,6.39,6.53,27,27,943.79,275.61,29.30,1.70,0.18,0.00,78.45
2023/10/19T12:34:06z,8:3a:8d:cb:5:c4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,61,45,39,677.94,0.00,26264,0,341,4.54,6.07,7.63,4.54,6.07,7.63,25,25,986.58,264.26,31.70,4.18,2.54,0.11,2.88,4.10,4.10,2.88,4.10,4.10,17,17,613.03,175.28,16.91,3.48,0.00,0.00,73.06
2023/10/19T12:36:06z,8:3a:8d:cb:5:c4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,61,44,39,677.97,0.00,26264,0,461,5.40,7.56,8.95,4.47,6.33,7.76,32,26,1145.07,313.16,43.09,4.20,2.36,0.31,7.22,10.22,10.40,6.36,9.02,10.07,43,38,1369.55,389.60,48.38,4.00,0.24,0.07,85.26
2023/10/19T12:38:06z,8:3a:8d:cb:5:c4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,61,44,39,677.97,0.00,26264,0,581,6.27,8.95,10.20,6.27,8.95,10.20,37,37,1309.17,361.63,46.88,4.80,2.00,0.46,6.21,9.40,9.45,6.21,9.40,9.45,39,39,1278.62,356.62,44.02,4.66,0.16,0.00,100.75
2023/10/19T12:40:06z,8:3a:8d:cb:5:c4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,62,46,41,678.04,0.00,26264,0,701,20.50,33.02,40.12,17.64,27.93,35.14,96,85,3605.59,1045.21,196.78,25.88,11.57,1.76,21.42,33.13,34.58,18.05,27.71,30.85,96,84,3692.95,1076.82,166.55,20.00,1.95,0.31,98.69
2023/10/19T12:42:06z,8:3a:8d:cb:5:c4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,62,45,40,678.04,0.00,26264,0,821,0.97,1.72,1.97,0.97,1.72,1.97,7,7,386.28,99.48,10.26,1.40,0.41,0.00,1.25,1.80,1.93,1.25,1.80,1.93,7,7,352.27,100.78,11.29,1.39,0.14,0.00,73.00
2023/10/19T12:44:06z,8:3a:8d:cb:5:c4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,63,44,40,678.08,0.00,26264,0,941,0.20,0.66,0.66,0.20,0.66,0.66,3,3,236.68,56.46,8.57,0.00,0.00,0.00,0.00,0.00,0.24,0.00,0.00,0.24,0,0,117.97,30.22,2.85,0.46,0.24,0.24,67.88
2023/10/19T12:46:06z,8:3a:8d:cb:5:c4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,64,41,40,678.09,0.00,26264,0,1061,0.25,0.66,0.81,0.25,0.66,0.81,3,3,231.25,57.42,6.61,0.58,0.20,0.00,0.07,0.07,0.07,0.07,0.07,0.07,0,0,126.00,35.60,1.74,0.00,0.00,0.00,66.06
2023/10/19T12:48:06z,8:3a:8d:cb:5:c4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,64,42,40,678.04,0.00,26080,0,1181,3.40,4.33,4.53,3.40,4.33,4.53,18,18,782.12,211.43,19.29,1.21,0.48,0.24,3.58,4.68,4.88,3.58,4.68,4.88,20,20,780.00,220.33,17.46,1.54,0.46,0.00,77.88
2023/10/19T12:49:47z,8:3a:8d:cb:5:c4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,63,47,42,678.08,nan,26352,0,101,2.28,2.85,2.96,2.28,2.85,2.96,12,12,574.04,154.96,15.26,0.30,0.00,0.00,2.67,3.07,3.07,2.67,3.07,3.07,13,13,590.29,165.71,14.38,0.05,0.05,0.00,nan
2023/10/19T12:51:47z,8:3a:8d:cb:5:c4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,62,48,42,678.04,0.00,26264,0,221,2.92,3.46,3.80,2.92,3.46,3.80,14,14,663.36,185.22,17.34,0.66,0.29,0.20,3.26,3.70,4.02,3.26,3.70,4.02,15,15,663.16,193.02,14.61,1.12,0.35,0.21,71.15
2023/10/19T12:53:47z,8:3a:8d:cb:5:c4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,63,46,42,678.07,0.00,26264,0,341,1.68,2.39,2.51,1.68,2.39,2.51,10,10,484.42,127.47,13.11,1.21,0.33,0.00,2.00,2.48,2.83,2.00,2.48,2.83,10,10,473.59,137.40,9.98,1.17,0.48,0.00,67.98
2023/10/19T12:55:47z,8:3a:8d:cb:5:c4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,62,46,41,678.06,0.00,26264,0,461,2.00,2.68,2.91,2.00,2.68,2.91,11,11,532.42,143.40,14.51,1.07,0.39,0.18,1.83,2.24,2.32,1.83,2.24,2.32,9,9,486.92,135.71,8.92,0.08,0.08,0.08,68.76
2023/10/19T12:57:47z,8:3a:8d:cb:5:c4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,61,47,40,678.10,0.00,26264,0,581,1.53,2.22,2.26,1.53,2.22,2.26,9,9,464.48,129.14,11.07,0.36,0.03,0.03,1.03,1.27,1.36,1.03,1.27,1.36,5,5,387.25,105.80,9.27,0.32,0.08,0.08,64.33
2023/10/19T12:59:47z,8:3a:8d:cb:5:c4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,61,47,40,678.12,0.00,26264,0,701,2.50,3.03,3.37,2.50,3.03,3.37,13,13,618.50,169.40,13.07,0.60,0.42,0.22,1.13,1.87,1.95,1.13,1.87,1.95,8,8,506.07,143.16,12.85,0.33,0.20,0.00,65.19
2023/10/19T13:01:47z,8:3a:8d:cb:5:c4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,60,47,40,678.13,0.00,26264,0,821,2.00,2.89,3.18,2.00,2.89,3.18,12,12,542.11,149.96,18.91,0.81,0.40,0.40,2.13,2.55,2.75,2.13,2.55,2.75,11,11,510.00,148.70,14.13,0.42,0.20,0.00,63.86
2023/10/19T13:03:47z,8:3a:8d:cb:5:c4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,61,48,41,678.15,0.00,26264,0,941,2.77,3.68,4.51,2.77,3.68,4.51,15,15,656.84,185.65,20.84,1.53,0.91,0.74,2.48,3.03,3.14,2.48,3.03,3.14,13,13,562.34,160.03,14.38,0.64,0.07,0.00,68.09
2023/10/19T13:05:47z,8:3a:8d:cb:5:c4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,60,48,40,678.18,0.00,26264,0,1061,1.74,2.29,2.52,1.74,2.29,2.52,10,10,456.10,129.38,16.10,0.55,0.34,0.00,1.81,2.43,2.69,1.81,2.43,2.69,10,10,439.86,123.86,13.69,1.22,0.38,0.00,65.80
2023/10/19T13:07:47z,8:3a:8d:cb:5:c4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,61,47,40,678.23,0.00,26264,0,1181,1.52,2.00,2.25,1.52,2.00,2.25,8,8,449.60,123.77,11.18,0.68,0.32,0.00,0.98,1.52,1.68,0.98,1.52,1.68,6,6,330.05,95.95,9.11,0.43,0.23,0.00,67.83
2023/10/19T13:09:29z,8:3a:8d:cb:5:c4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,61,47,41,678.25,nan,26352,0,101,0.98,1.46,1.46,0.98,1.46,1.46,6,6,371.74,95.65,7.93,0.35,0.00,0.00,1.00,1.36,1.36,1.00,1.36,1.36,6,6,336.27,95.05,9.11,0.52,0.00,0.00,nan
2023/10/19T13:11:29z,8:3a:8d:cb:5:c4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,62,47,41,678.27,0.00,26264,0,220,4.52,7.03,7.78,4.52,7.03,7.78,29,29,929.50,269.77,45.75,3.23,1.07,0.22,3.66,5.50,5.50,3.66,5.50,5.50,23,23,778.61,228.96,35.02,1.55,0.00,0.00,69.47
2023/10/19T13:13:29z,8:3a:8d:cb:5:c4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,61,47,40,678.29,0.00,26264,0,340,3.65,5.68,6.23,3.65,5.68,6.23,24,24,809.05,231.02,35.84,2.56,0.88,0.23,3.81,5.25,5.93,3.81,5.25,5.93,22,22,775.12,227.12,32.88,1.66,0.85,0.39,69.87
2023/10/19T13:15:29z,8:3a:8d:cb:5:c4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,62,46,41,678.29,0.00,26264,0,460,3.68,5.48,5.68,3.68,5.48,5.68,23,23,789.16,221.05,27.61,2.27,0.29,0.02,3.46,5.14,5.20,3.46,5.14,5.20,21,21,734.95,211.36,24.39,2.69,0.00,0.00,69.52
2023/10/19T13:17:29z,8:3a:8d:cb:5:c4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,62,45,40,678.32,0.00,26264,0,580,1.12,1.61,1.83,1.12,1.61,1.83,7,7,380.90,99.31,12.66,0.80,0.22,0.22,0.62,1.41,1.41,0.62,1.41,1.41,6,6,289.34,84.24,8.84,0.79,0.00,0.00,69.17
2023/10/19T13:19:29z,8:3a:8d:cb:5:c4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,63,44,40,678.34,0.00,26264,0,700,5.65,9.33,12.14,5.65,9.33,12.14,39,39,1145.79,325.93,69.19,9.19,4.46,0.11,5.29,8.91,9.18,5.22,8.78,9.18,37,37,1026.82,302.31,53.89,7.25,0.31,0.00,71.20
2023/10/19T13:21:29z,8:3a:8d:cb:5:c4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,64,43,41,678.34,0.00,26264,0,820,15.47,24.90,30.05,12.93,20.38,26.10,78,69,2700.26,797.36,158.86,20.26,8.53,0.74,11.60,18.84,19.79,9.82,15.81,17.93,66,59,2035.00,602.53,109.05,12.74,1.14,0.47,73.92
2023/10/19T13:23:29z,8:3a:8d:cb:5:c4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,64,42,40,678.35,0.00,26264,0,940,19.93,28.47,32.80,16.04,23.56,29.73,86,76,3404.56,997.73,164.65,15.56,7.62,0.13,18.72,27.33,27.71,15.72,23.41,25.97,84,75,3257.64,950.83,139.02,12.33,0.83,0.02,85.22
2023/10/19T13:25:29z,8:3a:8d:cb:5:c4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,64,41,40,678.35,0.00,26264,0,1060,1.17,1.81,1.86,1.17,1.81,1.86,8,8,398.59,105.03,9.74,1.10,0.07,0.00,0.83,1.40,1.40,0.83,1.40,1.40,6,6,315.31,90.62,7.55,0.76,0.00,0.00,74.58
2023/10/19T13:27:29z,8:3a:8d:cb:5:c4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,65,40,40,678.36,0.00,26264,0,1180,1.17,1.56,1.95,1.17,1.56,1.95,6,6,396.71,104.61,11.17,0.63,0.46,0.00,0.79,1.12,1.21,0.79,1.12,1.21,5,5,262.29,76.61,10.07,0.66,0.23,0.00,71.63
2023/10/19T13:29:10z,8:3a:8d:cb:5:c4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,64,42,40,678.39,nan,26352,0,100,1.46,2.00,2.00,1.46,2.00,2.00,8,8,404.22,114.43,12.11,0.96,0.22,0.00,1.12,1.45,1.45,1.12,1.45,1.45,6,6,329.00,98.10,6.17,0.00,0.00,0.00,nan
2023/10/19T13:31:10z,8:3a:8d:cb:5:c4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,65,41,41,678.40,0.00,26264,0,220,4.59,5.83,6.76,4.59,5.83,6.76,24,24,987.62,276.86,26.29,2.93,1.69,0.00,4.51,5.98,6.09,4.51,5.98,6.09,25,25,940.74,268.32,25.18,3.09,0.26,0.00,70.88
2023/10/19T13:33:10z,8:3a:8d:cb:5:c4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,64,41,40,678.38,0.00,26184,0,340,5.48,7.11,8.36,5.48,7.11,8.36,30,30,1179.54,321.68,35.93,3.27,2.23,0.00,5.86,6.92,7.05,5.86,6.92,7.05,29,29,1107.56,320.37,22.42,1.37,0.24,0.00,76.55
2023/10/19T13:35:10z,8:3a:8d:cb:5:c4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,64,43,41,678.40,0.00,26184,0,460,3.12,4.61,5.04,3.12,4.61,5.04,19,19,718.82,210.04,29.12,1.75,0.86,0.27,2.85,3.71,3.93,2.85,3.71,3.93,15,15,666.10,184.31,21.34,1.20,0.22,0.00,74.80
2023/10/19T13:37:10z,8:3a:8d:cb:5:c4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,64,42,40,678.42,0.00,26184,0,580,3.98,5.81,6.15,3.98,5.81,6.15,24,24,820.78,240.24,33.93,2.53,0.64,0.10,4.03,5.34,5.57,4.03,5.34,5.57,22,22,811.55,237.93,24.17,1.93,0.47,0.00,73.20
2023/10/19T13:39:10z,8:3a:8d:cb:5:c4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,62,44,39,678.36,0.00,26184,0,700,2.71,3.76,4.28,2.71,3.76,4.28,16,16,635.59,179.72,20.67,2.98,0.64,0.38,2.46,3.11,3.11,2.46,3.11,3.11,13,13,549.64,158.71,13.75,0.89,0.20,0.00,73.37
2023/10/19T13:41:10z,8:3a:8d:cb:5:c4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,62,45,40,678.35,0.00,26184,0,820,2.33,3.78,3.78,2.33,3.78,3.78,16,16,604.76,168.00,20.48,2.26,0.00,0.00,2.50,3.38,3.91,2.50,3.38,3.91,14,14,603.00,175.48,16.10,1.41,0.66,0.45,70.45
2023/10/19T13:43:10z,8:3a:8d:cb:5:c4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,63,44,40,678.37,0.00,26184,0,940,2.28,3.42,4.09,2.28,3.42,4.09,14,14,565.47,160.18,18.39,2.84,1.14,0.37,2.81,3.85,4.10,2.81,3.85,4.10,16,16,572.54,173.56,19.58,1.95,0.36,0.19,68.99
2023/10/19T13:45:10z,8:3a:8d:cb:5:c4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,64,43,41,678.38,0.00,26184,0,1060,2.28,3.44,3.79,2.28,3.44,3.79,14,14,591.37,168.63,19.18,0.98,0.46,0.23,2.43,3.52,3.67,2.43,3.52,3.67,15,15,570.00,164.34,20.05,1.52,0.47,0.00,69.64
2023/10/19T13:47:10z,8:3a:8d:cb:5:c4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,65,42,41,678.38,0.00,26184,0,1180,3.00,4.20,4.67,3.00,4.20,4.67,17,17,707.50,196.53,21.32,1.90,0.93,0.00,2.83,3.66,3.72,2.83,3.66,3.72,15,15,655.55,186.03,15.72,0.53,0.28,0.00,72.75
2023/10/19T13:48:51z,8:3a:8d:cb:5:c4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,65,42,41,678.39,nan,26352,0,100,4.24,5.47,5.49,4.24,5.47,5.49,23,23,899.87,254.13,22.36,1.13,0.13,0.00,4.09,4.57,4.73,4.09,4.57,4.73,19,19,813.41,234.59,15.48,0.68,0.27,0.00,nan
2023/10/19T13:50:51z,8:3a:8d:cb:5:c4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,65,41,41,678.36,0.00,26224,0,220,2.73,4.36,4.86,2.73,4.36,4.86,18,18,661.12,189.63,26.53,2.31,0.95,0.42,2.54,3.30,3.30,2.54,3.30,3.30,14,14,614.14,173.79,14.11,0.46,0.00,0.00,75.21
2023/10/19T13:52:51z,8:3a:8d:cb:5:c4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,63,44,41,678.38,0.00,26224,0,340,2.89,3.72,4.19,2.89,3.72,4.19,15,15,644.32,183.72,21.84,1.47,0.53,0.18,1.95,2.95,3.05,1.95,2.95,3.05,12,12,551.07,156.59,14.34,1.52,0.24,0.00,75.32
2023/10/19T13:54:51z,8:3a:8d:cb:5:c4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,62,46,41,678.37,0.00,26224,0,460,2.96,3.98,4.77,2.96,3.98,4.77,17,17,692.04,191.75,23.50,1.71,1.04,0.79,1.93,3.20,3.20,1.93,3.20,3.20,13,13,637.83,185.86,20.58,0.85,0.00,0.00,71.57
2023/10/19T13:56:51z,8:3a:8d:cb:5:c4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,62,46,41,678.34,0.00,26224,0,580,2.27,3.07,3.73,2.27,3.07,3.73,13,13,580.37,158.34,17.15,1.37,0.75,0.53,2.44,3.30,3.42,2.44,3.30,3.42,14,14,577.79,165.82,15.16,0.84,0.25,0.00,70.48
